i,drand48()
1849,0.40289
1850,0.660201
1851,0.811383
1852,0.779788
1853,0.696366
1854,0.444913
1855,0.271258
1856,0.428199
1857,0.532109
1858,0.538406
1859,0.167043
1860,0.543942
1861,0.357446
1862,0.581409
1863,0.10725
1864,0.81745
1865,0.96198
1866,0.0310166
1867,0.74929
1868,0.556345
1869,0.314705
1870,0.8599
1871,0.444503
1872,0.782021
1873,0.301207
1874,0.92045
1875,0.972183
1876,0.816743
1877,0.699598
1878,0.772882
1879,0.319043
1880,0.300543
1881,0.889655
1882,0.62999
1883,0.819758
1884,0.572467
1885,0.88358
1886,0.516053
1887,0.234721
1888,0.695443
1889,0.666879
1890,0.403137
1891,0.660429
1892,0.735886
1893,0.553013
1894,0.432875
1895,0.968585
1896,0.818926
1897,0.184982
1898,0.891771
1899,0.690745
1900,0.761813
1901,0.0010374
1902,0.247398
1903,0.610117
1904,0.988672
1905,0.85078
1906,0.714053
1907,0.510719
1908,0.899577
1909,0.0734699
1910,0.769854
1911,0.551878
1912,0.809125
1913,0.694201
1914,0.141654
1915,0.0839432
1916,0.090904
1917,0.558289
1918,0.686223
1919,0.665741
1920,0.82386
1921,0.702975
1922,0.58076
1923,0.867913
1924,0.297452
1925,0.192091
1926,0.376048
1927,0.696702
1928,0.410292
1929,0.0380917
1930,0.922462
1931,0.213476
1932,0.710788
1933,0.871927
1934,0.441972
1935,0.985415
1936,0.450103
1937,0.250195
1938,0.155484
1939,0.227029
1940,0.122795
1941,0.107208
1942,0.780031
1943,0.990881
1944,0.0870439
1945,0.953954
1946,0.857873
1947,0.165088
1948,0.715937
1949,0.223925
1950,0.571455
1951,0.726387
1952,0.318375
1953,0.285648
1954,0.314139
1955,0.0880513
1956,0.670504
1957,0.342211
1958,0.53476
1959,0.144602
1960,0.256998
1961,0.868607
1962,0.0404592
1963,0.938484
1964,0.279918
1965,0.688305
1966,0.141164
1967,0.711848
1968,0.648426
1969,0.941802
1970,0.442964
1971,0.428958
1972,0.715349
1973,0.373279
1974,0.266862
1975,0.896931
1976,0.630043
1977,0.768814
1978,0.182736
1979,0.125463
1980,0.187369
1981,0.373411
1982,0.93247
1983,0.0664883
1984,0.779681
1985,0.437554
1986,0.576047
1987,0.894637
1988,0.0150411
1989,0.080906
1990,0.362936
1991,0.326693
1992,0.21637
1993,0.685536
1994,0.0194849
1995,0.446525
1996,0.0317973
1997,0.458663
1998,0.590483
1999,0.180235
2000,0.888162
2001,0.441167
2002,0.997017
2003,0.0493333
2004,0.832654
2005,0.52912
2006,0.218667
2007,0.477857
2008,0.210294
2009,0.358419
2010,0.699641
2011,0.618578
2012,0.598752
2013,0.654717
2014,0.767362
2015,0.0353318
2016,0.901469
2017,0.740419
2018,0.668201
2019,0.290296
2020,0.622922
2021,0.826312
2022,0.226527
2023,0.4596
2024,0.206907
2025,0.896932
2026,0.15603
2027,0.276432
2028,0.203887
2029,0.965937
2030,0.0608466
2031,0.18192
2032,0.693856
2033,0.161323
2034,0.100507
2035,0.270268
2036,0.276954
2037,0.0715654
2038,0.927838
2039,0.431193
2040,0.45858
2041,0.50455
2042,0.691221
2043,0.920709
2044,0.00544828
2045,0.884072
2046,0.798805
2047,0.897271
2048,0.893424
2049,0.926872
2050,0.527324
2051,0.92649
2052,0.569878
2053,0.640417
2054,0.00498973
2055,0.13187
2056,0.128356
2057,0.582388
2058,0.267796
2059,0.114843
2060,0.560723
2061,0.392056
2062,0.970563
2063,0.313832
2064,0.883471
2065,0.897175
2066,0.495722
2067,0.463862
2068,0.705974
2069,0.313925
2070,0.0395813
2071,0.865837
2072,0.747261
2073,0.778708
2074,0.241302
2075,0.403825
2076,0.145973
2077,0.406837
2078,0.855806
2079,0.551239
2080,0.830018
2081,0.382423
2082,0.23823
2083,0.889923
2084,0.105798
2085,0.00497515
2086,0.212282
2087,0.102582
2088,0.332564
2089,0.800681
2090,0.524171
2091,0.677334
2092,0.609395
2093,0.540134
2094,0.151839
2095,0.13745
2096,0.817563
2097,0.470063
2098,0.438475
2099,0.949312
2100,0.829849
2101,0.0857227
2102,0.370179
2103,0.102623
2104,0.874018
2105,0.054836
2106,0.418896
2107,0.949931
2108,0.776622
2109,0.306032
2110,0.649972
2111,0.254165
2112,0.425071
2113,0.0576079
2114,0.253955
2115,0.555353
2116,0.283301
2117,0.570069
2118,0.1374
2119,0.228877
2120,0.145116
2121,0.432578
2122,0.608733
2123,0.780959
2124,0.678318
2125,0.154326
2126,0.761824
2127,0.591675
2128,0.324243
2129,0.0324781
2130,0.709247
2131,0.0664309
2132,0.0963331
2133,0.655093
2134,0.994792
2135,0.853789
2136,0.046384
2137,0.807202
2138,0.0442208
2139,0.806807
2140,0.119378
2141,0.958514
2142,0.446323
2143,0.848305
2144,0.732101
2145,0.290281
2146,0.822907
2147,0.00481377
2148,0.324588
2149,0.375333
2150,0.50444
2151,0.0223779
2152,0.937756
2153,0.0587939
2154,0.713791
2155,0.108199
2156,0.359277
2157,0.837343
2158,0.33818
2159,0.159609
2160,0.799907
2161,0.532939
2162,0.0813586
2163,0.0655692
2164,0.364295
2165,0.373828
2166,0.104792
2167,0.281363
2168,0.667051
2169,0.693436
2170,0.536756
2171,0.38516
2172,0.923095
2173,0.438825
2174,0.128626
2175,0.992466
2176,0.270454
2177,0.0380691
2178,0.123052
2179,0.513243
2180,0.226576
2181,0.0438305
2182,0.152198
2183,0.334524
2184,0.251585
2185,0.373111
2186,0.866951
2187,0.162313
2188,0.812752
2189,0.0656155
2190,0.499185
2191,0.289241
2192,0.985765
2193,0.841021
2194,0.746165
2195,0.313945
2196,0.0654879
2197,0.545084
2198,0.134617
2199,0.434446
2200,0.41996
2201,0.922727
2202,0.345322
2203,0.497176
2204,0.637973
2205,0.270677
2206,0.159268
2207,0.897154
2208,0.077215
2209,0.0209802
2210,0.603134
2211,0.600509
2212,0.104308
2213,0.448589
2214,0.233293
2215,0.670813
2216,0.47104
2217,0.630651
2218,0.0897179
2219,0.914095
2220,0.436534
2221,0.802117
2222,0.788372
2223,0.568036
2224,0.920135
2225,0.0325429
2226,0.195296
2227,0.318377
2228,0.354609
2229,0.0137451
2230,0.65817
2231,0.565405
2232,0.157172
2233,0.909173
2234,0.460201
2235,0.536488
2236,0.203302
2237,0.0261132
2238,0.933655
2239,0.0636059
2240,0.184896
2241,0.274168
2242,0.0309208
2243,0.149858
2244,0.772654
2245,0.351791
2246,0.432829
2247,0.633945
2248,0.548656
2249,0.631301
2250,0.888123
2251,0.640043
2252,0.397611
2253,0.206844
2254,0.163689
2255,0.151434
2256,0.56653
2257,0.334911
2258,0.059915
2259,0.0644332
2260,0.747632
2261,0.979441
2262,0.554739
2263,0.824972
2264,0.0865216
2265,0.710287
2266,0.507279
2267,0.0995396
2268,0.9485
2269,0.272308
2270,0.0291424
2271,0.526751
2272,0.0249108
2273,0.610852
2274,0.748482
2275,0.0927505
2276,0.0662842
2277,0.516621
2278,0.706583
2279,0.995873
2280,0.280614
2281,0.738303
2282,0.575391
2283,0.45193
2284,0.527343
2285,0.944956
2286,0.631203
2287,0.945253
2288,0.617519
2289,0.232616
2290,0.407015
2291,0.17197
2292,0.748427
2293,0.532223
2294,0.944457
2295,0.83625
2296,0.760052
2297,0.750661
2298,0.924229
2299,0.548363
2300,0.107418
2301,0.366036
2302,0.8485
2303,0.102062
2304,0.256832
2305,0.495397
2306,0.634505
2307,0.160117
2308,0.397929
2309,0.791767
2310,0.0387236
2311,0.898765
2312,0.633059
2313,0.431992
2314,0.926631
2315,0.0177798
2316,0.0799135
2317,0.59256
2318,0.523324
2319,0.0419978
2320,0.974371
2321,0.232892
2322,0.992748
2323,0.367094
2324,0.963656
2325,0.410894
2326,0.393283
2327,0.647624
2328,0.363226
2329,0.330785
2330,0.718715
2331,0.014758
2332,0.445942
2333,0.595791
2334,0.157907
2335,0.136318
2336,0.523423
2337,0.826546
2338,0.273632
2339,0.200015
2340,0.0549172
2341,0.668582
2342,0.719068
2343,0.684864
2344,0.61921
2345,0.898695
2346,0.665559
2347,0.974251
2348,0.854064
2349,0.640167
2350,0.921567
2351,0.911078
2352,0.402485
2353,0.791525
2354,0.972779
2355,0.770517
2356,0.205956
2357,0.483999
2358,0.887524
2359,0.564578
2360,0.804927
2361,0.421024
2362,0.308634
2363,0.345878
2364,0.502863
2365,0.171562
2366,0.0194752
2367,0.262275
2368,0.631454
2369,0.13081
2370,0.832835
2371,0.561694
2372,0.733997
2373,0.810899
2374,0.639863
2375,0.855263
2376,0.227245
2377,0.154785
2378,0.283261
2379,0.530429
2380,0.178111
2381,0.593791
2382,0.723844
2383,0.842928
2384,0.862593
2385,0.898825
2386,0.569676
2387,0.502328
2388,0.0853994
2389,0.453464
2390,0.0778803
2391,0.36042
2392,0.108232
2393,0.24075
2394,0.944392
2395,0.491227
2396,0.944036
2397,0.562266
2398,0.618308
2399,0.657244
2400,0.658304
2401,0.666011
2402,0.144822
2403,0.0460599
2404,0.814437
2405,0.0575025
2406,0.112098
2407,0.65758
2408,0.89897
2409,0.205893
2410,0.688974
2411,0.763023
2412,0.258244
2413,0.673712
2414,0.856284
2415,0.147039
2416,0.0177497
2417,0.825743
2418,0.197331
2419,0.103161
2420,0.589236
2421,0.280902
2422,0.293031
2423,0.365909
2424,0.601977
2425,0.12263
2426,0.213199
2427,0.831057
2428,0.529815
2429,0.680839
2430,0.484087
2431,0.305564
2432,0.484336
2433,0.934992
2434,0.498469
2435,0.922559
2436,0.869411
2437,0.397257
2438,0.701354
2439,0.802539
2440,0.0592685
2441,0.74127
2442,0.192905
2443,0.102966
2444,0.390101
2445,0.610894
2446,0.129589
2447,0.603889
2448,0.416104
2449,0.53016
2450,0.542412
2451,0.27178
2452,0.149917
2453,0.836563
2454,0.822742
2455,0.937796
2456,0.413088
2457,0.162069
2458,0.125411
2459,0.946172
2460,0.195774
2461,0.41698
2462,0.607194
2463,0.765002
2464,0.251057
2465,0.109468
2466,0.636292
2467,0.512456
2468,0.915661
2469,0.416892
2470,0.583179
2471,0.809465
2472,0.196332
2473,0.863313
2474,0.321084
2475,0.513425
2476,0.533631
2477,0.0410591
2478,0.239919
2479,0.670788
2480,0.849448
2481,0.223319
2482,0.102843
2483,0.41906
2484,0.701398
2485,0.270952
2486,0.970508
2487,0.806265
2488,0.759711
2489,0.151814
2490,0.282892
2491,0.329145
2492,0.74671
2493,0.0175504
2494,0.949357
2495,0.937036
2496,0.245066
2497,0.864044
2498,0.458942
2499,0.838522
2500,0.901442
2501,0.72144
2502,0.917998
2503,0.480674
2504,0.992671
2505,0.352244
2506,0.962246
2507,0.85922
2508,0.751233
2509,0.996413
2510,0.414306
2511,0.941625
2512,0.387551
2513,0.596418
2514,0.68332
2515,0.538381
2516,0.223728
2517,0.609093
2518,0.375729
2519,0.801278
2520,0.545109
2521,0.301707
2522,0.629408
2523,0.536932
2524,0.663918
2525,0.814637
2526,0.848838
2527,0.341063
2528,0.707769
2529,0.120386
2530,0.936733
2531,0.841132
2532,0.932752
2533,0.827339
2534,0.74555
2535,0.00477922
2536,0.00691075
2537,0.965945
2538,0.346736
2539,0.967638
2540,0.00917833
2541,0.995036
2542,0.200604
2543,0.360517
2544,0.588272
2545,0.207362
2546,0.347856
2547,0.892425
2548,0.275918
2549,0.0674604
2550,0.105414
2551,0.457838
2552,0.752349
2553,0.243603
2554,0.28306
2555,0.284898
2556,0.525758
2557,0.80126
2558,0.82014
2559,0.392502
2560,0.0708867
2561,0.20155
2562,0.728207
2563,0.660764
2564,0.737835
2565,0.0281784
2566,0.898861
2567,0.188896
2568,0.406363
2569,0.274947
2570,0.357461
2571,0.880669
2572,0.842315
2573,0.227922
2574,0.901967
2575,0.689377
2576,0.383452
2577,0.527663
2578,0.329357
2579,0.0163804
2580,0.0170825
2581,0.593553
2582,0.0154209
2583,0.000141304
2584,0.139765
2585,0.821437
2586,0.950742
2587,0.982251
2588,0.5415
2589,0.554751
2590,0.248257
2591,0.18481
2592,0.117741
2593,0.896462
2594,0.00572448
2595,0.486909
2596,0.869976
2597,0.733115
2598,0.437746
2599,0.31976
2600,0.250384
2601,0.53258
2602,0.672862
2603,0.798632
2604,0.382052
2605,0.34368
2606,0.155858
2607,0.72937
2608,0.140597
2609,0.14951
2610,0.396229
2611,0.537555
2612,0.215879
2613,0.128136
2614,0.881218
2615,0.204653
2616,0.737205
2617,0.166448
2618,0.424629
2619,0.208874
2620,0.698446
2621,0.00777051
2622,0.477446
2623,0.275395
2624,0.57032
2625,0.934561
2626,0.988086
2627,0.473382
2628,0.148568
2629,0.777934
2630,0.101842
2631,0.153745
2632,0.824509
2633,0.0802785
2634,0.241916
2635,0.215222
2636,0.247623
2637,0.330884
2638,0.157593
2639,0.796295
2640,0.400327
2641,0.652979
2642,0.17602
2643,0.311391
2644,0.748211
2645,0.0901342
2646,0.798189
2647,0.642075
2648,0.64306
2649,0.557565
2650,0.6607
2651,0.63357
2652,0.0223374
2653,0.566998
2654,0.794534
2655,0.97545
2656,0.602125
2657,0.370595
2658,0.680188
2659,0.220043
2660,0.838462
2661,0.208775
2662,0.283175
2663,0.53579
2664,0.525372
2665,0.788038
2666,0.591181
2667,0.743953
2668,0.800639
2669,0.998089
2670,0.0284076
2671,0.949857
2672,0.78962
2673,0.633413
2674,0.936084
2675,0.373885
2676,0.0832256
2677,0.584182
2678,0.351461
2679,0.79823
2680,0.622071
2681,0.566944
2682,0.939292
2683,0.873716
2684,0.451045
2685,0.0794687
2686,0.806757
2687,0.643678
2688,0.776803
2689,0.37957
2690,0.31971
2691,0.320925
2692,0.0676063
2693,0.0385045
2694,0.0182496
2695,0.147234
2696,0.796405
2697,0.0300336
2698,0.463857
2699,0.136014
2700,0.26291
2701,0.551497
2702,0.828069
2703,0.476853
2704,0.610832
2705,0.388949
2706,0.321291
2707,0.210424
2708,0.257586
2709,0.830827
2710,0.0552641
2711,0.573846
2712,0.00391814
2713,0.99066
2714,0.607685
2715,0.796311
2716,0.821536
2717,0.146567
2718,0.714133
2719,0.483931
2720,0.912554
2721,0.961863
2722,0.0308273
2723,0.478762
2724,0.982955
2725,0.475757
2726,0.499684
2727,0.882556
2728,0.61432
2729,0.695393
2730,0.290891
2731,0.989521
2732,0.197558
2733,0.770277
2734,0.712005
2735,0.128268
2736,0.606492
2737,0.768207
2738,0.54875
2739,0.841016
2740,0.838026
2741,0.319399
2742,0.561829
2743,0.663251
2744,0.382596
2745,0.064561
2746,0.904713
2747,0.760447
2748,0.470124
2749,0.285682
2750,0.976354
2751,0.34676
2752,0.372323
2753,0.0584856
2754,0.184966
2755,0.685933
2756,0.144666
2757,0.126622
2758,0.607364
2759,0.355018
2760,0.0263689
2761,0.734123
2762,0.994107
2763,0.650191
2764,0.853409
2765,0.279549
2766,0.732972
2767,0.610263
2768,0.399892
2769,0.678131
2770,0.559581
2771,0.221933
2772,0.372183
2773,0.183521
2774,0.139807
2775,0.311967
2776,0.616563
2777,0.465275
2778,0.367415
2779,0.30117
2780,0.946
2781,0.43951
2782,0.874227
2783,0.0348552
2784,0.279775
2785,0.576502
2786,0.968575
2787,0.971805
2788,0.658579
2789,0.668989
2790,0.959132
2791,0.0312186
2792,0.238386
2793,0.738199
2794,0.621367
2795,0.803408
2796,0.872663
2797,0.421019
2798,0.787251
2799,0.829089
2800,0.111445
2801,0.751989
2802,0.627707
2803,0.46376
2804,0.827723
2805,0.299289
2806,0.922227
2807,0.953221
2808,0.629674
2809,0.59637
2810,0.319713
2811,0.754758
2812,0.338049
2813,0.333026
2814,0.46563
2815,0.612412
2816,0.161047
2817,0.824612
2818,0.657944
2819,0.216481
2820,0.546968
2821,0.499555
2822,0.981012
2823,0.494552
2824,0.753616
2825,0.0578025
2826,0.313765
2827,0.257702
2828,0.861848
2829,0.22127
2830,0.205382
2831,0.389889
2832,0.650834
2833,0.677532
2834,0.92568
2835,0.365847
2836,0.519732
2837,0.606103
2838,0.423982
2839,0.223354
2840,0.512902
2841,0.659677
2842,0.943118
2843,0.325402
2844,0.714938
2845,0.178097
2846,0.436012
2847,0.21839
2848,0.512284
2849,0.858879
2850,0.101039
2851,0.530963
2852,0.85759
2853,0.853483
2854,0.496958
2855,0.337572
2856,0.0623171
2857,0.95272
2858,0.104852
2859,0.419635
2860,0.326053
2861,0.95771
2862,0.487416
2863,0.849416
2864,0.184933
2865,0.685298
2866,0.547537
2867,0.767175
2868,0.0264003
2869,0.150154
2870,0.828844
2871,0.856136
2872,0.426824
2873,0.0117663
2874,0.429473
2875,0.0932928
2876,0.178498
2877,0.225761
2878,0.343415
2879,0.883682
2880,0.792956
2881,0.238623
2882,0.906381
2883,0.703711
2884,0.0109967
2885,0.896713
2886,0.338139
2887,0.18326
2888,0.382148
2889,0.278898
2890,0.0518945
2891,0.960087
2892,0.466449
2893,0.82218
2894,0.682711
2895,0.222658
2896,0.28152
2897,0.697087
2898,0.488694
2899,0.213615
2900,0.59298
2901,0.350565
2902,0.54602
2903,0.955995
2904,0.804909
2905,0.305576
2906,0.715725
2907,0.464115
2908,0.0303732
2909,0.666163
2910,0.758032
2911,0.852188
2912,0.344955
2913,0.692468
2914,0.838946
2915,0.213616
2916,0.88614
2917,0.290943
2918,0.471754
2919,0.335209
2920,0.949336
2921,0.210153
2922,0.199157
2923,0.171956
2924,0.341081
2925,0.182211
2926,0.914256
2927,0.243364
2928,0.228759
2929,0.634584
2930,0.082862
2931,0.441608
2932,0.524033
2933,0.988197
2934,0.536226
2935,0.150143
2936,0.357571
2937,0.917202
2938,0.300726
2939,0.559943
2940,0.551965
2941,0.376138
2942,0.796295
2943,0.905802
2944,0.737476
2945,0.194541
2946,0.923105
2947,0.309375
2948,0.144256
2949,0.731246
2950,0.149375
2951,0.556698
2952,0.360629
2953,0.495035
2954,0.873226
2955,0.519263
2956,0.888946
2957,0.939944
2958,0.547518
2959,0.87848
2960,0.0304773
2961,0.388137
2962,0.395999
2963,0.17824
2964,0.0639471
2965,0.4171
2966,0.9073
2967,0.119613
2968,0.37701
2969,0.157844
2970,0.644068
2971,0.0515544
2972,0.897648
2973,0.0144638
2974,0.549495
2975,0.193295
2976,0.0376762
2977,0.950833
2978,0.752588
2979,0.655273
2980,0.291028
2981,0.956364
2982,0.57483
2983,0.478688
2984,0.466023
2985,0.748855
2986,0.810354
2987,0.877653
2988,0.317358
2989,0.488702
2990,0.503837
2991,0.596489
2992,0.57721
2993,0.945695
2994,0.0772946
2995,0.75773
2996,0.265748
2997,0.498627
2998,0.279345
2999,0.00920511
3000,0.842834
3001,0.770906
3002,0.646951
3003,0.932134
3004,0.601271
3005,0.964755
3006,0.906931
3007,0.0631109
3008,0.507116
3009,0.795712
3010,0.507483
3011,0.0433729
3012,0.977032
3013,0.731643
3014,0.591607
3015,0.136715
3016,0.312277
3017,0.28086
3018,0.615847
3019,0.966319
3020,0.352583
3021,0.767222
3022,0.218331
3023,0.889659
3024,0.493036
3025,0.181901
3026,0.167181
3027,0.0543221
3028,0.348183
3029,0.758205
3030,0.419406
3031,0.21633
3032,0.828461
3033,0.214251
3034,0.715074
3035,0.732397
3036,0.195936
3037,0.626026
3038,0.273595
3039,0.400068
3040,0.223982
3041,0.498596
3042,0.178266
3043,0.67211
3044,0.0364634
3045,0.304633
3046,0.889793
3047,0.136693
3048,0.637201
3049,0.956571
3050,0.0554707
3051,0.471317
3052,0.853765
3053,0.911536
3054,0.742353
3055,0.550196
3056,0.158189
3057,0.807342
3058,0.362381
3059,0.23158
3060,0.0410856
3061,0.264758
3062,0.645671
3063,0.0587682
3064,0.708303
3065,0.227616
3066,0.90357
3067,0.677112
3068,0.447066
3069,0.550904
3070,0.682382
3071,0.965963
3072,0.131093
3073,0.480781
3074,0.496864
3075,0.491293
3076,0.764145
3077,0.833339
3078,0.232549
3079,0.949621
3080,0.414737
3081,0.595273
3082,0.678899
3083,0.3603
3084,0.290128
3085,0.0045197
3086,0.490466
3087,0.200305
3088,0.407456
3089,0.977955
3090,0.237982
3091,0.808096
3092,0.419028
3093,0.732787
3094,0.50121
3095,0.82133
3096,0.665732
3097,0.185183
3098,0.643961
3099,0.283034
3100,0.698745
3101,0.931497
3102,0.800835
3103,0.244088
3104,0.00968392
3105,0.442421
3106,0.0747402
3107,0.113512
3108,0.930819
3109,0.287132
3110,0.202108
3111,0.835199
3112,0.950812
3113,0.402662
3114,0.275187
3115,0.888645
3116,0.58146
3117,0.423086
3118,0.13195
3119,0.576154
3120,0.40435
3121,0.0645859
3122,0.926547
3123,0.539599
3124,0.72325
3125,0.347111
3126,0.197242
3127,0.681422
3128,0.00182496
3129,0.733302
3130,0.553146
3131,0.898238
3132,0.833345
3133,0.932926
3134,0.332423
3135,0.287644
3136,0.878972
3137,0.399671
3138,0.248026
3139,0.79195
3140,0.0367121
3141,0.320313
3142,0.965313
3143,0.894349
3144,0.0299731
3145,0.938649
3146,0.660275
3147,0.796999
3148,0.801879
3149,0.283043
3150,0.12685
3151,0.0657506
3152,0.191066
3153,0.0827105
3154,0.754248
3155,0.617471
3156,0.671868
3157,0.810258
3158,0.325934
3159,0.0135241
3160,0.744893
3161,0.213374
3162,0.824431
3163,0.682866
3164,0.34443
3165,0.374501
3166,0.312344
3167,0.072073
3168,0.321506
3169,0.631985
3170,0.129668
3171,0.964608
3172,0.303393
3173,0.618338
3174,0.558676
3175,0.750639
3176,0.612808
3177,0.120325
3178,0.296531
3179,0.200223
3180,0.246883
3181,0.481602
3182,0.406541
3183,0.000714239
3184,0.414226
3185,0.282307
3186,0.334042
3187,0.683672
3188,0.758372
3189,0.112517
3190,0.342732
3191,0.572566
3192,0.060788
3193,0.369892
3194,0.700573
3195,0.531274
3196,0.022948
3197,0.258563
3198,0.797866
3199,0.851284
3200,0.234295
3201,0.0395604
3202,0.368619
3203,0.864924
3204,0.903901
3205,0.216693
3206,0.192979
3207,0.36062
3208,0.584144
3209,0.760069
3210,0.244312
3211,0.667745
3212,0.363673
3213,0.837547
3214,0.698838
3215,0.201966
3216,0.726392
3217,0.397888
3218,0.61587
3219,0.162067
3220,0.0383948
3221,0.524641
3222,0.318222
3223,0.0562153
3224,0.963995
3225,0.843631
3226,0.52887
3227,0.435588
3228,0.756696
3229,0.646983
3230,0.453196
3231,0.0177954
3232,0.505717
3233,0.410957
3234,0.116054
3235,0.698812
3236,0.931164
3237,0.292427
3238,0.0773986
3239,0.453063
3240,0.0520284
3241,0.138828
3242,0.945571
3243,0.995319
3244,0.0447674
3245,0.829058
3246,0.997628
3247,0.279318
3248,0.363369
3249,0.0586857
3250,0.393888
3251,0.406165
3252,0.904768
3253,0.313214
3254,0.459524
3255,0.546071
3256,0.829501
3257,0.950003
3258,0.898274
3259,0.79067
3260,0.943073
3261,0.385307
3262,0.528881
3263,0.966774
3264,0.118214
3265,0.100854
3266,0.698615
3267,0.888098
3268,0.604691
3269,0.928351
3270,0.263165
3271,0.0971055
3272,0.69749
3273,0.114542
3274,0.339485
3275,0.168192
3276,0.78489
3277,0.429189
3278,0.677037
3279,0.184971
3280,0.397289
3281,0.858996
3282,0.770734
3283,0.163258
3284,0.35086
3285,0.678668
3286,0.901214
3287,0.327761
3288,0.20545
3289,0.242561
